"DAL_Rating","DC_Rating","HOU_Rating","LA_Rating","NY_Rating","SEA_Rating","STL_Rating","TB_Rating","DAL_Wins","DC_Wins","HOU_Wins","LA_Wins","NY_Wins","SEA_Wins","STL_Wins","TB_Wins","WEST_REG_CHAMP","EAST_REG_CHAMP","WEST_RU","EAST_RU","XFL_RU","XFL_CHAMP","WeeklyWinner1","WeeklyWinner2","WeeklyWinner3","WeeklyWinner4"
1513.4207545386,1489.57836830823,1575.53179169749,1473.80493815556,1538.53620770692,1400.44719962504,1534.71255857598,1473.96818139218,6,5,7,4,6,2,7,3,"HOU","STL","DAL","STL","NY","HOU","NY","STL","HOU","TB"
1483.45900530163,1500.51460663132,1554.23990379662,1456.4808028,1496.54285956697,1450.32051784574,1546.09174944563,1512.35055461209,4,6,6,3,4,5,7,5,"HOU","STL","SEA","DC","STL","HOU","NY","DC","HOU","TB"
1480.96019356126,1485.17901033941,1545.80712667306,1480.61812041204,1585.25892492168,1420.3226503928,1510.43778119812,1491.41619250164,4,5,7,4,8,3,5,4,"HOU","NY","HOU","DC","LA","NY","NY","DC","HOU","TB"
1488.79835642067,1471.07072078658,1616.40188172769,1477.14384057451,1541.26778973766,1383.36282527569,1566.30446045497,1455.65012502222,5,4,10,4,7,1,7,2,"DAL","NY","DAL","NY","LA","STL","NY","STL","HOU","LA"
1477.15546077043,1471.61997118986,1589.25577961462,1453.89618773371,1559.90927338303,1419.9124473388,1534.20612121107,1494.04475875848,4,4,9,3,6,3,7,4,"HOU","STL","DAL","STL","HOU","NY","NY","STL","HOU","LA"
1499.44235307486,1471.92742508025,1592.63732284273,1489.7771995661,1496.56869723382,1418.88730747226,1543.61406001492,1487.14563471506,5,4,8,5,4,3,7,4,"HOU","STL","LA","TB","STL","HOU","NY","STL","HOU","TB"
1483.57028840228,1468.08274026313,1610.85316260608,1504.37695953534,1522.04918945767,1421.40240333909,1534.10417493065,1455.56108146577,4,4,9,6,5,3,7,2,"HOU","STL","LA","STL","NY","HOU","NY","DC","HOU","LA"
1481.44727631388,1471.08054960619,1592.34103060033,1453.35614663275,1506.64097301753,1455.24416544441,1563.35178013218,1476.53807825273,4,4,8,3,5,5,8,3,"HOU","STL","SEA","NY","STL","HOU","NY","STL","HOU","LA"
1496.59635312334,1471.63605726619,1589.17941788065,1438.02462249413,1516.50836987173,1437.3796033065,1533.586928538,1517.08864751947,5,4,8,2,5,4,7,5,"HOU","STL","DAL","STL","TB","HOU","NY","STL","HOU","TB"
1524.12751980189,1488.64630744339,1565.82136962673,1417.55467472258,1559.16380542287,1418.9182298579,1552.67094320491,1473.09714991973,6,5,8,1,8,3,6,3,"HOU","NY","HOU","NY","DAL","STL","NY","DC","HOU","TB"
1463.40309374181,1506.49740431107,1590.94434290905,1468.47802190354,1540.9662746864,1438.40823578225,1517.74896259345,1473.55366407244,3,6,8,4,6,4,6,3,"HOU","STL","LA","STL","NY","HOU","NY","DC","HOU","LA"
1493.82200866208,1454.61972467988,1591.45191172805,1457.45892417764,1553.47454335765,1399.41953058615,1539.55374847258,1510.19960833598,5,3,8,3,7,2,7,5,"HOU","NY","DAL","STL","NY","HOU","NY","STL","HOU","TB"
1495.19968973808,1487.56148712044,1610.73140757222,1456.51133800743,1527.53068643862,1438.36400299621,1546.90310323888,1437.19828488811,5,5,9,3,6,4,7,1,"HOU","STL","DAL","NY","STL","HOU","NY","DC","HOU","LA"
1561.02450635727,1471.02128652886,1548.47440451678,1473.3063892002,1525.50129193966,1401.37152364458,1560.60326789452,1458.69732991812,7,4,7,4,6,2,8,2,"HOU","STL","HOU","NY","STL","DAL","NY","STL","HOU","LA"
1491.51902429068,1516.88231047659,1573.90413154642,1472.36138365805,1512.87140651051,1422.83554189709,1533.5773649265,1476.04883669417,5,6,7,4,5,3,7,3,"HOU","STL","DAL","STL","DC","HOU","NY","STL","HOU","LA"
1513.90838104022,1452.12386049716,1593.46296184525,1474.39970895545,1552.37951971083,1420.36279539334,1501.49495147978,1491.86782107797,6,3,8,4,7,3,5,4,"HOU","NY","DAL","STL","NY","HOU","NY","STL","HOU","TB"
1507.31921348143,1461.99003517892,1584.9483847544,1473.37809624793,1495.99261664682,1439.39796187915,1561.40942145304,1475.5642703583,5,4,9,4,4,4,7,3,"HOU","STL","HOU","DC","DAL","STL","NY","DC","HOU","LA"
1477.56006431076,1452.6198746492,1607.86235043286,1454.4096601455,1539.93925413431,1420.42619037475,1534.24463413355,1512.93797181906,4,3,9,3,6,3,7,5,"HOU","STL","DAL","STL","NY","HOU","NY","STL","HOU","LA"
1501.86340971472,1471.06085195809,1615.97003178362,1464.46634602846,1534.9680218808,1382.89100104299,1532.72293094697,1496.05740664435,4,4,10,4,6,1,7,4,"DAL","STL","LA","STL","NY","DAL","NY","STL","HOU","LA"
1500.91940131188,1492.57313074355,1564.37204513503,1536.85212455632,1530.95436838101,1400.86188170389,1500.54726604576,1472.91978212257,5,5,8,6,6,2,5,3,"HOU","NY","HOU","STL","NY","LA","NY","STL","HOU","LA"
1492.86799057289,1510.09626119299,1518.64228979131,1453.80634887813,1590.52071461533,1438.8210212497,1537.54262528533,1457.70274841433,5,6,5,3,8,4,7,2,"HOU","NY","DAL","STL","HOU","NY","NY","STL","HOU","LA"
1463.350286811,1472.04057998107,1617.09400477256,1458.07065714061,1507.14143434656,1448.31895128784,1538.9851717879,1494.99891387247,3,4,10,4,5,3,7,4,"LA","STL","LA","NY","STL","SEA","NY","STL","HOU","LA"
1536.26243464883,1451.45632676154,1532.3294391289,1455.81369551841,1528.14393074511,1458.24585925658,1561.20225702507,1476.54605691556,7,3,6,3,6,5,7,3,"DAL","STL","HOU","NY","DAL","STL","NY","STL","HOU","LA"
1463.91589561345,1451.71032795801,1591.66670564843,1453.35843632052,1553.8805480446,1454.29207409548,1509.49635156592,1521.67966075359,3,3,8,3,7,5,5,6,"HOU","NY","SEA","TB","NY","HOU","NY","STL","HOU","TB"
1478.12520547157,1489.67582181372,1608.9483294469,1455.48366610523,1516.53240931729,1399.47076033484,1549.579529506,1502.18427800445,4,5,9,3,5,2,7,5,"HOU","STL","DAL","TB","STL","HOU","NY","DC","HOU","TB"
1495.14742923602,1496.84022555819,1608.53940694263,1475.97946744746,1477.69946296019,1418.87688597296,1532.49859386945,1494.4185280131,5,5,9,4,3,3,7,4,"HOU","STL","DAL","STL","DC","HOU","NY","DC","HOU","LA"
1464.58814074872,1509.62059015974,1572.98842227134,1484.41560501409,1523.41402440243,1439.92671179781,1512.04913519839,1492.99737040749,3,6,7,5,6,4,5,4,"HOU","DC","LA","NY","DC","HOU","NY","DC","HOU","LA"
1544.01439921846,1472.62058895722,1564.87157474927,1437.48454419221,1559.22476786388,1399.44454668915,1529.88002180225,1492.45955652755,6,4,8,2,8,2,6,4,"HOU","NY","HOU","NY","STL","DAL","NY","STL","HOU","TB"
1519.25000874858,1483.8536223213,1617.37746346193,1453.44743490159,1476.61257406495,1415.37492766863,1559.63923177668,1474.44473705633,5,5,10,3,3,3,8,3,"DAL","STL","SEA","DC","STL","DAL","NY","STL","HOU","LA"
1483.05090174916,1499.1423122374,1554.60074600533,1482.52188708904,1572.27973959296,1402.9386760155,1511.96097606834,1493.50476124228,4,6,7,5,7,2,5,4,"HOU","NY","LA","DC","HOU","NY","NY","DC","HOU","LA"
1491.24204577214,1509.21227644792,1583.17052630593,1453.98583440579,1495.49265195912,1419.46057137339,1521.69927125255,1525.73682248315,3,6,9,3,4,3,6,6,"HOU","TB","HOU","STL","TB","DAL","NY","DC","HOU","TB"
1494.2414432532,1454.00993572268,1552.00005102987,1457.34740909377,1546.53805015755,1438.3286945442,1583.54270010942,1473.99171608931,5,3,7,3,7,4,8,3,"HOU","STL","DAL","NY","HOU","STL","NY","STL","HOU","TB"
1461.84305997552,1474.58755072744,1606.41282323258,1457.47488575819,1515.07190833135,1434.48251619241,1515.26379850428,1534.86345727822,3,4,9,3,5,4,6,6,"HOU","STL","SEA","STL","TB","HOU","NY","STL","HOU","TB"
1477.28848717375,1502.25358245921,1571.89539935977,1454.9803287401,1573.25518562362,1399.49955446727,1529.39701675896,1491.43044541732,4,6,8,3,7,2,6,4,"HOU","NY","DAL","DC","HOU","NY","NY","DC","HOU","TB"
1455.07751888045,1491.07894470346,1616.41141308008,1474.54292514993,1536.32568062217,1419.918558063,1514.17183410616,1492.47312539475,3,5,10,4,5,3,6,4,"LA","STL","DAL","STL","LA","NY","NY","STL","HOU","TB"
1531.83779069942,1452.54376164888,1572.02838851469,1437.39955482573,1573.31309492893,1439.85695570614,1501.12181166087,1491.89864201533,7,3,8,2,7,4,5,4,"HOU","NY","DAL","STL","HOU","NY","NY","STL","HOU","TB"
1495.61938067615,1490.60626223721,1609.45743237366,1419.07578236067,1527.55286381563,1456.22320958353,1528.47586893244,1472.98920002071,5,5,9,1,6,5,6,3,"HOU","STL","DAL","NY","STL","HOU","NY","DC","HOU","TB"
1463.37465703801,1470.22896296003,1590.61619644582,1434.01919942178,1552.31391649951,1435.71320940978,1530.95534377813,1522.77851444694,3,4,8,2,7,4,6,6,"HOU","NY","SEA","TB","NY","HOU","NY","DC","HOU","TB"
1462.95255099301,1499.52078417759,1610.581845157,1486.89668543177,1513.89046705399,1400.98649496537,1530.1641904601,1495.00698176117,3,6,9,5,5,2,6,4,"HOU","STL","LA","DC","STL","HOU","NY","DC","HOU","LA"
1482.45048005221,1492.224957435,1584.23769036605,1535.71606900856,1495.48955060234,1419.91240075421,1498.07958681674,1491.88926496489,4,5,9,6,4,3,5,4,"HOU","STL","HOU","STL","DC","LA","NY","DC","HOU","LA"
1541.25815651018,1488.07600198348,1549.43427022348,1471.37363253109,1586.8598029906,1402.77446125407,1521.89989972056,1438.32377478653,7,5,7,4,8,2,6,1,"HOU","NY","HOU","STL","DAL","NY","NY","DC","HOU","LA"
1511.92121655569,1454.00454071584,1573.31748459398,1435.41431689571,1590.32979132808,1440.88552217044,1519.05579154848,1475.07133619178,6,3,8,2,8,4,6,3,"HOU","NY","DAL","STL","HOU","NY","NY","STL","HOU","LA"
1462.82429526142,1471.18246847564,1616.3555356594,1448.88502616281,1524.49358545271,1438.69554411933,1489.49565556498,1548.06788930368,3,4,10,3,6,4,4,6,"SEA","NY","LA","NY","SEA","TB","NY","DC","HOU","TB"
1523.93909383635,1488.97369098661,1545.5045568832,1455.46258622424,1524.43703608201,1419.93893284122,1549.29384134314,1492.45026180323,6,5,7,3,6,3,6,4,"HOU","NY","HOU","NY","DAL","STL","NY","STL","HOU","TB"
1464.5051848753,1488.61585868457,1590.4239190432,1484.41791783649,1540.00135163245,1421.91429604589,1536.59193130159,1473.52954058051,3,5,8,5,6,3,7,3,"HOU","STL","LA","STL","NY","HOU","NY","DC","HOU","LA"
1512.42680200479,1471.49118390999,1611.31118578542,1452.89388281917,1544.9914637462,1402.812447214,1547.90002043582,1456.1730140846,6,4,9,3,7,2,7,2,"HOU","STL","DAL","NY","STL","HOU","NY","STL","HOU","LA"
1512.4551553325,1489.61448963194,1574.24058365186,1455.36109648485,1572.82507399033,1400.43375420413,1520.49947062803,1474.57037607635,6,5,8,3,7,2,6,3,"HOU","NY","DAL","STL","HOU","NY","NY","DC","HOU","TB"
1493.86393488406,1490.60540379207,1554.57355924673,1417.37143645303,1577.30843887045,1417.87583154947,1553.30082820591,1495.10056699828,5,5,7,1,7,3,8,4,"HOU","STL","DAL","STL","HOU","NY","NY","STL","HOU","TB"
1480.8649926259,1470.59424020577,1609.52596242018,1457.49403908519,1535.78105375667,1472.68226552779,1500.06965205854,1472.98779431997,4,4,9,3,6,6,5,3,"HOU","NY","SEA","STL","NY","HOU","NY","DC","HOU","TB"
1474.93957397781,1489.62663167601,1554.2798621847,1455.36418586142,1544.43287023916,1418.3529362453,1568.37880322859,1494.62513658701,4,5,7,3,7,3,7,4,"HOU","STL","DAL","NY","HOU","STL","NY","DC","HOU","TB"
1474.35854310562,1469.63871877842,1592.93151323569,1454.93648617829,1534.44487181395,1419.93047489932,1516.6538923789,1537.1054996098,4,4,8,3,6,3,6,6,"HOU","STL","DAL","STL","TB","HOU","NY","DC","HOU","TB"
1462.32368778409,1483.77652001245,1608.75029309007,1468.32805065301,1497.16851062439,1440.93783468722,1543.30661354614,1495.40848960263,3,5,9,4,4,4,7,4,"HOU","STL","LA","DC","STL","HOU","NY","STL","HOU","LA"
1511.393277104,1452.59227283363,1557.01007402749,1456.38158978276,1553.31615630357,1438.37006843065,1538.52602225889,1492.410539259,6,3,6,3,7,4,7,4,"HOU","NY","DAL","STL","NY","HOU","NY","STL","HOU","TB"
1543.92515003398,1482.48587294899,1585.27953842068,1455.45299824509,1513.31825092889,1419.91788295506,1542.45909488587,1457.16121158144,6,5,9,3,5,3,7,2,"HOU","STL","HOU","DC","STL","DAL","NY","DC","HOU","LA"
1483.52243084691,1518.42390678199,1592.53532816989,1484.47341400096,1477.68422685252,1400.93719398631,1549.47037338813,1492.95312597329,4,7,8,5,3,2,7,4,"HOU","STL","LA","DC","STL","HOU","NY","DC","HOU","LA"
1444.58081846417,1499.69682913551,1574.62912982611,1502.92137765296,1573.3414570953,1420.4342087526,1472.55015587791,1511.84602319544,2,6,8,6,7,3,3,5,"HOU","NY","LA","DC","HOU","NY","NY","DC","HOU","LA"
1495.27196743302,1453.51333233662,1608.60972799081,1473.83978402394,1539.81413347115,1440.84512620296,1514.08659235321,1474.01933618828,5,3,9,4,7,4,5,3,"HOU","NY","DAL","NY","STL","HOU","NY","STL","HOU","LA"
1482.12095919903,1489.08248355205,1528.24898484015,1515.53100574447,1533.84157795463,1439.86577244071,1535.15046088985,1476.15875537912,4,5,6,5,6,4,7,3,"HOU","STL","HOU","STL","NY","LA","NY","STL","HOU","LA"
1501.46079423151,1469.6567390322,1570.91599656133,1456.01713495121,1520.2810771671,1453.25185700018,1536.44493328635,1491.97146777013,5,4,8,3,6,5,5,4,"HOU","NY","SEA","NY","HOU","STL","NY","DC","HOU","TB"
1464.04680017853,1509.16355391042,1545.37146759471,1473.32153804094,1534.3582809473,1483.70089914971,1534.45266664941,1455.58479352897,3,6,7,4,6,5,7,2,"HOU","STL","HOU","STL","DC","SEA","NY","DC","HOU","LA"
1482.45830441116,1482.44331190677,1616.79730007577,1447.57812025032,1497.09701940005,1418.91773507326,1560.22129196121,1494.48691692147,4,5,10,3,4,3,7,4,"DAL","STL","LA","DC","DAL","STL","NY","DC","HOU","LA"
1482.59543897941,1468.67947808696,1574.51414517436,1483.06452779192,1523.58206922263,1442.3334654804,1531.1825637794,1494.04831148492,4,4,7,5,6,4,6,4,"HOU","STL","LA","NY","STL","HOU","NY","DC","HOU","LA"
1492.45957445874,1473.50399510071,1571.48125164035,1475.38621181788,1575.33264202974,1402.88307361658,1532.8403299014,1476.1129214346,5,4,8,4,7,2,7,3,"HOU","STL","DAL","STL","HOU","NY","NY","STL","HOU","TB"
1497.58212303664,1515.72244156299,1589.51248137497,1455.0372364671,1477.64458865347,1418.39664568459,1553.68772909493,1492.41675412532,5,7,9,3,3,3,6,4,"HOU","DC","DAL","DC","HOU","STL","NY","DC","HOU","LA"
1463.55235436521,1471.16935228493,1564.85853530147,1497.93565524506,1539.8294465531,1400.9612774682,1530.87187244965,1530.82150633238,3,4,8,4,7,2,6,6,"HOU","NY","HOU","NY","STL","LA","NY","STL","HOU","TB"
1483.42549226742,1498.43751027599,1571.6756513548,1484.41920255136,1515.49396908316,1401.3919372629,1549.58114719023,1495.57509001415,4,6,8,5,5,2,6,4,"HOU","STL","LA","DC","HOU","STL","NY","DC","HOU","LA"
1511.90294227831,1433.39535291508,1555.65573129324,1474.80624153757,1507.61938496754,1439.9007043282,1599.70527215548,1477.01437052458,6,2,7,4,5,4,9,3,"HOU","STL","DAL","NY","HOU","STL","NY","STL","HOU","LA"
1476.86253231166,1507.62188711471,1592.91461274351,1470.35482409864,1552.97045067245,1382.47176938591,1491.4642269614,1525.33969671172,4,6,8,4,7,1,4,6,"HOU","NY","DAL","TB","NY","HOU","NY","DC","HOU","LA"
1500.46862411166,1496.72137413802,1593.10506225485,1506.01772501538,1538.69872366615,1420.4180598773,1489.94201361543,1454.62841732122,5,5,8,6,7,3,4,2,"HOU","NY","LA","NY","DC","HOU","NY","DC","HOU","LA"
1462.93284560222,1452.70296417799,1590.7122343777,1468.9376968155,1533.91835338256,1420.50210789896,1547.71522653272,1522.57857121235,3,3,8,4,6,3,7,6,"HOU","STL","LA","TB","STL","HOU","NY","STL","HOU","TB"
1462.45929619312,1488.65334182773,1611.20352407372,1485.96458615516,1571.69224830648,1382.96238317738,1540.35115979717,1456.71346046926,3,5,9,5,8,1,7,2,"HOU","NY","LA","STL","NY","HOU","NY","DC","HOU","LA"
1481.44044664136,1452.02578488109,1571.93281601013,1454.34728524905,1497.70578766833,1452.14672042344,1565.86443686199,1524.53672226462,4,3,8,3,4,5,7,6,"HOU","STL","SEA","TB","HOU","STL","NY","STL","HOU","LA"
1512.41656899418,1470.58540134838,1557.42474725356,1474.75343469821,1559.66154977933,1399.40036151012,1550.65233806383,1475.1055983524,6,4,6,4,8,2,7,3,"HOU","NY","DAL","NY","STL","HOU","NY","STL","HOU","TB"
1443.07421805237,1500.93483229454,1527.53733370843,1490.72382487671,1534.99513173047,1485.10140923516,1524.21584074128,1493.41740936104,2,6,6,5,6,5,6,4,"HOU","STL","HOU","DC","STL","SEA","NY","STL","HOU","LA"
1499.43215401021,1469.06944771341,1572.7241643485,1486.52281688928,1520.84929417663,1420.82054060117,1536.51034608793,1494.07123617288,5,4,8,5,6,3,5,4,"HOU","NY","LA","NY","HOU","STL","NY","DC","HOU","LA"
1489.19962025089,1469.64253468798,1581.58110967068,1454.434259735,1546.01298644988,1420.43675550642,1563.5950702126,1475.09766348655,4,4,9,3,7,3,7,3,"HOU","STL","HOU","NY","DAL","STL","NY","DC","HOU","LA"
1481.04451770474,1451.50075281357,1566.17673795239,1515.50225450063,1537.54011687024,1401.94713101024,1569.27426405121,1477.01422509698,4,3,8,6,5,2,9,3,"HOU","STL","HOU","STL","LA","NY","NY","STL","HOU","LA"
1493.82773199868,1473.99561390522,1610.77988286047,1452.86672723135,1543.62889621547,1402.89308110717,1546.50536323311,1475.50270344854,5,4,9,3,7,2,7,3,"HOU","STL","DAL","NY","STL","HOU","NY","STL","HOU","LA"
1501.04830963244,1526.36735287214,1532.86481780127,1508.21448106635,1533.34255560717,1421.87630314597,1520.67275940821,1455.61342046645,5,6,6,6,6,3,6,2,"LA","DC","HOU","STL","LA","DC","NY","DC","HOU","LA"
1482.86292559485,1471.61625427787,1608.13947908866,1454.42240760532,1514.93878666294,1455.16331907734,1510.25030399059,1502.60652370243,4,4,9,3,5,5,5,5,"HOU","STL","SEA","TB","STL","HOU","NY","STL","HOU","TB"
1479.48039805825,1491.03578425154,1572.06655642916,1457.90582738566,1574.20564790647,1432.6159201189,1517.15665194048,1475.53321390954,4,5,8,3,7,4,6,3,"HOU","NY","SEA","STL","HOU","NY","NY","STL","HOU","TB"
1489.20910227819,1499.18719598377,1581.66229038841,1454.92861302483,1516.56758881829,1438.90675634037,1546.62182859463,1472.91662457151,4,6,9,3,5,4,6,3,"HOU","DC","HOU","DC","DAL","STL","NY","STL","HOU","LA"
1477.64649203713,1515.93387412929,1608.06853308513,1455.92111186051,1516.51728200587,1399.46973227164,1553.50200026406,1472.94097434636,4,6,9,3,5,2,8,3,"HOU","STL","DAL","STL","DC","HOU","NY","DC","HOU","TB"
1481.86536207604,1490.036115981,1591.23789808569,1468.90972395906,1509.19278560958,1399.41100550328,1564.81295006924,1494.53415871611,4,5,8,4,5,2,8,4,"HOU","STL","LA","NY","STL","HOU","NY","STL","HOU","LA"
1475.08801219188,1470.0596682651,1617.42654323864,1529.28853597293,1522.33511819578,1402.41922733788,1528.79362886223,1454.58926593556,4,4,10,6,6,2,6,2,"LA","NY","DAL","NY","STL","LA","NY","STL","HOU","LA"
1525.5444902396,1488.98364128002,1545.58359848271,1435.45075345327,1498.20719354028,1457.30481924601,1533.0876569954,1515.83784676271,5,5,7,2,4,5,7,5,"HOU","STL","HOU","STL","TB","DAL","NY","STL","HOU","LA"
1481.94019458684,1497.74676048478,1572.36656818375,1436.54588237968,1540.30057961648,1470.78917723887,1509.45208375939,1490.85875375022,4,5,7,2,7,6,5,4,"HOU","NY","SEA","NY","DC","HOU","NY","DC","HOU","TB"
1544.41367589996,1514.64526567086,1565.95516831218,1473.9788842366,1495.42374972838,1420.39546174692,1511.65772799652,1473.53006640857,6,7,8,4,4,3,5,3,"HOU","DC","HOU","DC","STL","DAL","NY","DC","HOU","TB"
1543.06156858556,1471.66584428733,1564.83442487997,1454.51434842275,1524.09021407578,1402.89323966688,1527.02962191712,1511.91073816461,6,4,8,3,6,2,6,5,"HOU","STL","HOU","NY","STL","DAL","NY","DC","HOU","TB"
1480.96794669097,1491.20500802617,1591.06550715369,1485.53407469614,1512.94988235862,1403.4097567859,1530.18860979535,1504.67921449317,4,5,8,5,5,2,6,5,"HOU","STL","LA","TB","STL","HOU","NY","DC","HOU","LA"
1513.31767636521,1515.41867706619,1591.90937055937,1418.47442361194,1498.18021856533,1436.79277558195,1552.98591380676,1472.92094444326,6,6,8,1,4,4,8,3,"HOU","STL","DAL","STL","DC","HOU","NY","DC","HOU","TB"
1494.75333384209,1452.64947139537,1574.03210491938,1434.95860982972,1571.24437574218,1439.40971849514,1539.48360755671,1493.46877821941,5,3,7,2,8,4,7,4,"HOU","NY","DAL","STL","NY","HOU","NY","STL","HOU","LA"
1543.99799511371,1470.10272067655,1547.43763150424,1454.93798843128,1527.67521642443,1399.9441666743,1544.05980370873,1511.84447746675,6,4,7,3,6,2,7,5,"HOU","STL","HOU","NY","STL","DAL","NY","STL","HOU","TB"
1498.93137251959,1452.53519986319,1594.0515779188,1487.88487368909,1505.6530642662,1439.85107771285,1545.03998206144,1476.05285196884,5,3,8,5,5,4,7,3,"HOU","STL","LA","NY","STL","HOU","NY","STL","HOU","LA"
1442.99402875671,1453.17578150114,1564.36262041461,1480.51477629607,1587.24622803921,1420.41960483931,1540.47440890468,1510.81255124826,2,3,8,4,8,3,7,5,"HOU","NY","HOU","STL","LA","NY","NY","STL","HOU","TB"
1514.70816333698,1488.06099845441,1590.70299235964,1455.48679641074,1527.55326596502,1400.42260171982,1585.40896835441,1437.65621339899,6,5,9,3,6,2,8,1,"HOU","STL","DAL","NY","HOU","STL","NY","DC","HOU","LA"
1494.93705184277,1451.17926926979,1571.94736780596,1490.38997328855,1558.45708787138,1383.38319473935,1510.44375457855,1539.26230060365,5,3,8,5,8,1,5,5,"HOU","NY","DAL","NY","HOU","TB","NY","DC","HOU","LA"
1463.75471770582,1531.56402722934,1587.17354620479,1458.07920988278,1527.53243731548,1432.01004343701,1526.87303329793,1473.01298492685,3,6,9,3,6,4,6,3,"HOU","DC","SEA","NY","HOU","DC","NY","DC","HOU","TB"
1561.87915202988,1433.97435280981,1564.9794446322,1474.90877832466,1525.6267646123,1400.84934100657,1543.24353669464,1494.53862988994,7,2,8,4,6,2,7,4,"HOU","STL","HOU","NY","STL","DAL","NY","STL","HOU","LA"
1500.82967008647,1452.52804869806,1563.45656784568,1520.05889712986,1477.21177536022,1439.38416375233,1540.50843672315,1506.02244040425,5,3,8,5,3,4,7,5,"HOU","STL","HOU","TB","STL","LA","NY","STL","HOU","LA"
1478.0481611118,1533.69870932168,1589.5942959146,1473.98850891163,1523.34688629839,1438.37706485699,1471.0329214167,1491.9134521682,4,6,9,4,6,4,3,4,"HOU","NY","DAL","NY","HOU","DC","NY","DC","HOU","LA"
1495.26050011059,1452.56454381864,1592.59358738848,1454.87309310341,1575.8217568515,1399.94781104351,1552.84332025037,1476.0953874335,5,3,8,3,8,2,8,3,"HOU","STL","DAL","STL","NY","HOU","NY","STL","HOU","LA"
1500.95166694706,1497.71643280611,1563.51551236568,1455.00981640009,1495.4786775039,1466.01406822542,1529.91354278908,1491.40028296267,5,6,8,3,4,5,5,4,"HOU","DC","HOU","DC","SEA","STL","NY","DC","HOU","TB"
1483.81500516524,1488.08971757712,1609.42358447264,1488.00168118682,1536.36211211875,1400.47487545238,1504.00262037079,1489.83040365625,4,5,9,5,6,2,5,4,"HOU","NY","LA","STL","NY","HOU","NY","DC","HOU","TB"
1502.09262485721,1470.11768185821,1593.94551284834,1503.47648671666,1525.5606757502,1402.41419492518,1547.33325335707,1455.05956968713,5,4,8,6,6,2,7,2,"HOU","STL","LA","NY","STL","HOU","NY","STL","HOU","LA"
1508.14097782654,1472.19890822638,1544.95759350194,1455.91062248186,1496.04048927871,1437.93476689612,1553.58477284292,1531.23186894552,4,4,7,3,4,4,8,6,"HOU","STL","HOU","STL","TB","DAL","NY","STL","HOU","TB"
1526.85239218692,1495.84371410569,1584.07772927248,1453.51488477909,1496.05900158176,1439.86117431321,1489.90179495427,1513.88930880657,5,6,9,3,4,4,4,5,"HOU","DC","HOU","DC","TB","DAL","NY","DC","HOU","LA"
1493.93718362922,1452.60676288765,1573.0696765771,1471.31180441585,1577.56468271164,1382.90727405168,1535.22500172528,1513.37761400159,5,3,8,4,7,1,7,5,"HOU","STL","DAL","STL","HOU","NY","NY","STL","HOU","LA"
1476.84972391281,1452.64947139537,1592.4836547625,1472.82596042593,1571.77452594788,1400.46427777938,1539.48360755671,1493.46877821941,4,3,8,4,8,2,7,4,"HOU","NY","DAL","STL","NY","HOU","NY","STL","HOU","LA"
1464.51334112118,1471.10877124037,1582.91133857875,1496.8588802507,1537.04065961109,1419.90138053668,1534.18163845035,1493.48399021088,3,4,9,5,5,3,7,4,"HOU","STL","HOU","STL","LA","NY","NY","STL","HOU","LA"
1462.45176658185,1505.96846515642,1584.28687560223,1517.21680345985,1534.88388142997,1440.37679511309,1517.62086036347,1437.19455229312,3,6,9,5,6,4,6,1,"HOU","DC","HOU","STL","DC","LA","NY","DC","HOU","LA"
1462.4541917075,1471.59191791075,1563.37384103376,1518.26214673594,1526.02399136607,1421.89429926725,1542.88276580289,1493.51684617585,3,4,8,5,6,3,7,4,"HOU","STL","HOU","NY","STL","LA","NY","STL","HOU","TB"
1477.16698615676,1518.39756702121,1608.6279443622,1436.46462167611,1534.41542073944,1399.47751369206,1534.12925178262,1491.3206945696,4,6,9,2,6,2,7,4,"HOU","STL","DAL","STL","DC","HOU","NY","STL","HOU","TB"
1505.07041711168,1472.56869937272,1585.04509087276,1454.83730398389,1539.69162317997,1440.36260170523,1547.35129583098,1455.07296794277,5,4,9,3,7,4,6,2,"HOU","NY","HOU","NY","DAL","STL","NY","STL","HOU","TB"
1526.95050619084,1499.41287534387,1564.9069368043,1472.38199963221,1516.55727306595,1421.45260423026,1560.73172723627,1437.6060774963,5,6,8,4,5,3,8,1,"HOU","STL","HOU","DC","STL","DAL","NY","DC","HOU","LA"
1462.12529245053,1470.61623560901,1574.01379180825,1503.93610036879,1525.06648303974,1422.39456203763,1546.32281548922,1495.52471919684,3,4,7,6,6,3,7,4,"HOU","STL","LA","NY","STL","HOU","NY","STL","HOU","LA"
1460.97586717427,1480.49448141467,1591.04276300962,1486.35476174753,1496.62658300275,1439.79903558565,1568.19502798554,1476.51148007997,3,4,8,5,4,4,9,3,"HOU","STL","LA","STL","DC","HOU","NY","STL","HOU","LA"
1480.49609378902,1472.13997929438,1527.33057128536,1517.88464224035,1559.24248012042,1419.92897377229,1531.06434815996,1491.91291133822,4,4,6,5,8,3,6,4,"HOU","NY","HOU","NY","STL","LA","NY","STL","HOU","TB"
1482.50736700446,1483.46736841144,1591.30755396686,1456.44309714238,1496.02933748416,1432.6844481803,1545.74643990581,1511.81438790459,4,5,8,3,4,4,7,5,"HOU","STL","SEA","DC","STL","HOU","NY","STL","HOU","TB"
